crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	13.509686	1832	0.000000
281474976710655.000000	13.304285	1833	2065322624.000000
281474976710655.000000	12.879641	1834	2066371072.000000
281474976710655.000000	12.923328	1835	2067414272.000000
281474976710655.000000	13.418431	1836	2068461696.000000
281474976710655.000000	13.035128	1837	2069503104.000000
281474976710655.000000	12.631811	1838	2070552576.000000
281474976710655.000000	12.801414	1839	2071593600.000000
281474976710655.000000	13.043907	1840	2072643328.000000
281474976710655.000000	12.890876	1841	2073681408.000000
281474976710655.000000	13.331247	1842	2074737152.000000
281474976710655.000000	13.098313	1843	2075770112.000000
281474976710655.000000	13.272531	1844	2076826752.000000
281474976710655.000000	12.263831	1845	2077860992.000000
281474976710655.000000	13.726250	1846	2078915584.000000
281474976710655.000000	13.217985	1847	2079952640.000000
281474976710655.000000	12.885827	1848	2081003264.000000
281474976710655.000000	13.197948	1849	2082046720.000000
281474976710655.000000	13.000555	1850	2083090560.000000
281474976710655.000000	12.844357	1851	2084137088.000000
281474976710655.000000	13.242278	1852	2085183488.000000
281474976710655.000000	12.866212	1853	2086223104.000000
281474976710655.000000	12.501080	1854	2087277440.000000
281474976710655.000000	13.127486	1855	2088311168.000000
281474976710655.000000	13.017540	1856	2089367424.000000
281474976710655.000000	12.756117	1857	2090403584.000000
281474976710655.000000	12.730310	1858	2091455744.000000
281474976710655.000000	12.877064	1859	2092495872.000000
281474976710655.000000	12.766596	1860	2093543040.000000
281474976710655.000000	13.271852	1861	2094587904.000000
281474976710655.000000	12.816877	1862	2095633536.000000
281474976710655.000000	12.526910	1863	2096676352.000000
281474976710655.000000	12.883531	1864	2097727104.000000
281474976710655.000000	13.246512	1865	2098763648.000000
281474976710655.000000	12.526717	1866	2099819264.000000
281474976710655.000000	12.997913	1867	2100852736.000000
281474976710655.000000	12.538421	1868	2101909376.000000
281474976710655.000000	12.924244	1869	2102942336.000000
281474976710655.000000	12.472026	1870	2104000896.000000
281474976710655.000000	13.104026	1871	2105032704.000000
281474976710655.000000	12.799569	1872	2106090624.000000
