time (s)	coil I (A)	last det (V)	int current (uC)
2772.982473	0.442351	126.367187	-566.699219
2772.984475	0.719709	126.367187	-566.699219
2772.986474	0.782245	126.367187	-566.699219
2772.988474	0.779537	8.574909	0.280748
2774.026523	0.677281	285.644531	51.855469
2774.028524	0.782609	285.644531	51.855469
2774.030528	0.779922	8.579145	0.243649
2775.074591	0.607613	150.976562	-509.375000
2775.076592	0.779812	150.976562	-509.375000
2775.078592	0.780203	8.582229	0.290095
2776.117129	0.757617	302.246094	54.492187
2776.119131	0.781207	302.246094	54.492187
2776.121133	0.778708	8.565790	0.236837
2777.165653	0.577304	149.804687	-511.425781
2777.167657	0.775958	149.804687	-511.425781
2777.169660	0.780767	149.804687	-511.425781
2777.171656	0.778428	8.562706	0.539876
2778.204592	0.477875	300.292969	54.785156
2778.206596	0.740487	300.292969	54.785156
2778.208596	0.781852	300.292969	54.785156
2778.210596	0.779175	8.570930	0.242046
2779.260610	0.781157	143.261719	-526.562500
2779.264611	0.776783	8.544609	0.276787
2780.299169	0.782071	282.714844	53.417969
2780.301171	0.779610	8.575706	0.230834
2781.347643	0.535198	153.027344	-503.125000
2781.349644	0.765283	153.027344	-503.125000
2781.351646	0.781558	153.027344	-503.125000
2781.353645	0.779086	8.569946	0.327937
2782.383635	0.298220	294.726562	54.882812
2782.385643	0.599450	294.726562	54.882812
2782.387641	0.779750	294.726562	54.882812
2782.389643	0.781054	8.591597	0.241926
2783.437691	0.314763	135.742187	-542.968750
2783.439692	0.326228	135.742187	-542.968750
2783.441693	0.781304	135.742187	-542.968750
2783.443692	0.781076	8.591836	0.283896
2784.475712	0.611483	304.296875	56.347656
2784.477714	0.780440	304.296875	56.347656
2784.479714	0.780485	8.585340	0.256955
2785.530266	0.586818	128.222656	-560.644531
2785.532270	0.778121	128.222656	-560.644531
2785.534271	0.781359	128.222656	-560.644531
2785.536270	0.779149	8.570638	0.296133
2786.566269	0.688808	283.496094	54.003906
2786.568270	0.783640	283.496094	54.003906
2786.570271	0.780952	8.590471	0.235959
2787.618748	0.399164	143.457031	-525.488281
2787.620748	0.689270	143.457031	-525.488281
2787.622748	0.782568	143.457031	-525.488281
2787.624747	0.779787	8.577657	0.276733
2788.656761	0.505193	290.234375	54.589844
2788.658763	0.753443	290.234375	54.589844
2788.664763	0.776944	290.234375	54.589844
2788.666765	0.775801	8.533814	0.229178
2789.710815	0.557221	137.500000	-537.988281
2789.712817	0.771796	137.500000	-537.988281
2789.714818	0.781088	137.500000	-537.988281
2789.716819	0.778720	8.565923	0.435300
2790.746846	0.366101	281.347656	53.906250
2790.748848	0.662342	281.347656	53.906250
2790.750850	0.783296	281.347656	53.906250
2790.752848	0.780871	8.589584	0.237242
2791.799745	0.363346	154.687500	-499.218750
2791.801749	0.660045	154.687500	-499.218750
2791.803747	0.783198	154.687500	-499.218750
2791.805747	0.780884	8.589727	0.270918
2792.837800	0.474155	292.871094	54.394531
2792.839801	0.738431	292.871094	54.394531
2792.841802	0.781751	292.871094	54.394531
